Year,LocationAbbr,LocationDesc,GeographicLevel,DataSource,Class,Topic,Data_Value,Data_Value_Unit,Data_Value_Type,Data_Value_Footnote_Symbol,Data_Value_Footnote,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,TopicID,LocationID,Location 1
2014,NM,Grant County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,207.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,35017,"(32.741383, -108.375416)"
2014,NM,Guadalupe County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,231.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,35019,"(34.864866, -104.77801)"
2014,NM,Harding County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,251.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,35021,"(35.865542, -103.810548)"
2014,NM,Hidalgo County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,210.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,35023,"(31.925879, -108.713195)"
2014,NM,Lea County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,213.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,35025,"(32.790977, -103.401486)"
2014,NM,Lincoln County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,231.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,35027,"(33.748396, -105.451575)"
2014,NM,Los Alamos County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,169.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,35028,"(35.88682, -106.307575)"
2014,NM,Luna County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,198.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,35029,"(32.183179, -107.738146)"
2014,NM,McKinley County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,197.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,35031,"(35.580028, -108.25933)"
2014,NM,Mora County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,194.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,35033,"(36.022738, -104.934844)"
2014,NM,Otero County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,196.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,35035,"(32.612606, -105.734078)"
2014,NM,Quay County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,263.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,35037,"(35.108007, -103.536882)"
2014,NM,Rio Arriba County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,176,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,35039,"(36.510607, -106.687915)"
2014,NM,Roosevelt County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,246.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,35041,"(34.019744, -103.465419)"
2014,NM,Sandoval County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,178.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,35043,"(35.694759, -106.857838)"
2014,NM,San Juan County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,174.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,35045,"(36.506785, -108.323387)"
2014,NM,San Miguel County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,219,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,35047,"(35.489739, -104.806332)"
2014,NM,Santa Fe County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,190.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,35049,"(35.513208, -105.969131)"
2014,NM,Sierra County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,200.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,35051,"(33.133468, -107.183722)"
2014,NM,Socorro County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,240.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,35053,"(34.011648, -106.922663)"
2014,NM,Taos County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,175.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,35055,"(36.580355, -105.619976)"
2014,NM,Torrance County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,200.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,35057,"(34.64667, -105.84075)"
2014,NM,Union County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,268.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,35059,"(36.478958, -103.460014)"
2014,NM,Valencia County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,206.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,35061,"(34.724045, -106.808201)"
2014,NM,New Mexico,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,197.7,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,35,"(34.4228, -106.102)"
2014,NV,Clark County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,200.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,32003,"(36.211017, -115.00802)"
2014,NV,Douglas County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,131.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,32005,"(38.905568, -119.608598)"
2014,NV,Elko County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,108.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,32007,"(41.141793, -115.347538)"
2014,NV,Humboldt County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,129.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,32013,"(41.40397, -118.100835)"
2014,NV,Lander County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,40.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,32015,"(39.935154, -117.02548)"
2014,NV,Lincoln County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,188.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,32017,"(37.64421, -114.867803)"
2014,NV,Lyon County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,163.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,32019,"(39.019426, -119.178491)"
2014,NV,Mineral County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,109.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,32021,"(38.532142, -118.425803)"
2014,NV,Nye County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,231.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,32023,"(38.040213, -116.466844)"
2014,NV,Pershing County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,43.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,32027,"(40.437574, -118.391099)"
2014,NV,Storey County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,141.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,32029,"(39.453456, -119.512743)"
2014,NV,Washoe County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,138.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,32031,"(40.660034, -119.655927)"
2014,NV,White Pine County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,177.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,32033,"(39.440492, -114.893572)"
2014,NV,Carson City,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,137,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,32510,"(39.149606, -119.741553)"
2014,NY,Albany County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,178.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,36001,"(42.599103, -73.970816)"
2014,NY,Bronx County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,239.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,36005,"(40.864977, -73.858013)"
2014,NY,Cattaraugus County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,210.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,36009,"(42.252395, -78.675327)"
2014,NY,Chautauqua County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,213.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,36013,"(42.232498, -79.365075)"
2014,NY,Columbia County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,149.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,36021,"(42.246954, -73.630121)"
2014,NY,Cortland County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,150.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,36023,"(42.598351, -76.07037)"
2014,NY,Delaware County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,166.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,36025,"(42.200421, -74.964776)"
2014,NY,Dutchess County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,156.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,36027,"(41.764043, -73.742217)"
2014,NY,Erie County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,199.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,36029,"(42.757369, -78.726059)"
2014,NY,Genesee County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,162.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,36037,"(43.002158, -78.193571)"
2014,NY,Greene County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,169.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,36039,"(42.274896, -74.121436)"
2014,NY,Herkimer County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,240.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,36043,"(43.420339, -74.964935)"
2014,NY,Kings County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,265.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,36047,"(40.649553, -73.945717)"
2014,NY,Livingston County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,142.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,36051,"(42.73145, -77.774962)"
2014,NY,Madison County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,172.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,36053,"(42.915558, -75.666927)"
2014,NY,Monroe County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,167.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,36055,"(43.146649, -77.691631)"
2014,NY,Montgomery County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,205.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,36057,"(42.901234, -74.439061)"
2014,NY,Nassau County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,193.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,36059,"(40.75237, -73.59394)"
2014,NY,New York County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,197.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,36061,"(40.805299, -73.948191)"
2014,NY,Niagara County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,186.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,36063,"(43.197322, -78.744127)"
2014,NY,Oneida County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,239.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,36065,"(43.244075, -75.434206)"
2014,NY,Onondaga County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,162.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,36067,"(43.012001, -76.190642)"
2014,NY,Ontario County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,166.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,36069,"(42.855286, -77.299308)"
2014,NY,Orange County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,168.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,36071,"(41.39936, -74.311665)"
2014,NY,Orleans County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,170.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,36073,"(43.249788, -78.229049)"
2014,NY,Oswego County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,207.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,36075,"(43.430774, -76.140428)"
2014,NY,Otsego County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,261.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,36077,"(42.635788, -75.031776)"
2014,NY,Putnam County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,153.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,36079,"(41.424224, -73.754852)"
2014,NY,Queens County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,197.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,36081,"(40.714613, -73.81881)"
2014,NY,Rensselaer County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,150.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,36083,"(42.706929, -73.509035)"
2014,NY,Richmond County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,279.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,36085,"(40.580523, -74.147253)"
2014,NY,Rockland County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,149.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,36087,"(41.152819, -74.032948)"
2014,NY,Saratoga County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,162.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,36091,"(43.106459, -73.867514)"
2014,NY,Schenectady County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,181.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,36093,"(42.81625, -74.059796)"
2014,NY,Schoharie County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,222.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,36095,"(42.588627, -74.440088)"
2014,NY,Suffolk County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,188.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,36103,"(40.871938, -72.839642)"
2014,NY,Sullivan County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,154.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,36105,"(41.718479, -74.770635)"
2014,NY,Ulster County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,174.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,36111,"(41.888699, -74.262634)"
2014,NY,Wayne County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,163.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,36117,"(43.156895, -77.025381)"
2014,NY,Westchester County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,146.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,36119,"(41.166326, -73.756643)"
2014,NY,Wyoming County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,283.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,36121,"(42.708646, -78.219189)"
2014,RI,Rhode Island,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,148.2,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,44,"(41.682, -71.5617)"
2014,NY,New York,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,213.7,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,36,"(42.9465, -75.512)"
2014,OH,Ashland County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,222.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,39005,"(40.844675, -82.265621)"
2014,OH,Cuyahoga County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,164.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,39035,"(41.424287, -81.651398)"
2014,OH,Defiance County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,179.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,39039,"(41.322045, -84.48094)"
2014,OH,Erie County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,218.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,39043,"(41.354722, -82.601318)"
2014,OH,Franklin County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,94.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,39049,"(39.96496, -83.009567)"
2014,OH,Fulton County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,273,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,39051,"(41.600898, -84.12039)"
2014,OH,Geauga County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,121.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,39055,"(41.49648, -81.171468)"
2014,OH,Henry County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,262,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,39069,"(41.331133, -84.059197)"
2014,OH,Huron County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,208.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,39077,"(41.142631, -82.591297)"
2014,OH,Lake County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,144.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,39085,"(41.693101, -81.233517)"
2014,OH,Lorain County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,201.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,39093,"(41.296642, -82.146581)"
2014,OH,Lucas County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,267.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,39095,"(41.618632, -83.649038)"
2014,OH,Mahoning County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,141.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,39099,"(41.011136, -80.774977)"
2014,OH,Medina County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,165.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,39103,"(41.116072, -81.893266)"
2014,OH,Ottawa County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,244.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,39123,"(41.531922, -83.164267)"
2014,OH,Portage County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,147.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,39133,"(41.16481, -81.19136)"
2014,OH,Stark County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,106.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,39151,"(40.811994, -81.355933)"
2014,OH,Summit County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,139.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,39153,"(41.12406, -81.521628)"
2014,OH,Trumbull County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,157.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,39155,"(41.313219, -80.762687)"
2014,OH,Wood County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,233.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,39173,"(41.359818, -83.615632)"
2014,OH,Ohio,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,143.7,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,39,"(40.2882, -82.7866)"
2014,OK,Adair County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,278.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,40001,"(35.89329, -94.654915)"
2014,OK,Canadian County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,162.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,40017,"(35.544441, -97.980134)"
2014,OK,Cleveland County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,190.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,40027,"(35.211201, -97.326191)"
2014,OK,Comanche County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,261.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,40031,"(34.665186, -98.471472)"
